"","session ID","colour","country","model photography","order","Page_max","Page_mean","mode_page1","price"
"11153",11153,9,9,1,1,1,1,2,38
"11154",11154,1,9,1,5,3,2,1,48
"11155",11155,2,29,2,17,5,2,4,41
"11156",11156,12,29,1,4,1,1,2,59
"11157",11157,3,29,1,13,2,1,1,52
"11158",11158,2,29,1,10,1,1,4,37
"11159",11159,3,29,1,3,1,1,1,39
"11160",11160,13,29,1,2,2,2,2,57
"11161",11161,3,9,1,6,1,1,1,47
"11162",11162,1,42,1,6,2,1,1,47
"11163",11163,9,29,1,2,2,1,2,47
"11164",11164,6,29,1,23,4,1,3,48
"11165",11165,7,29,1,3,3,1,3,36
"11166",11166,2,29,1,9,2,1,2,47
"11167",11167,1,24,1,1,2,2,1,62
"11168",11168,4,29,1,1,1,1,1,38
"11169",11169,7,29,1,3,2,1,2,44
"11170",11170,2,29,1,3,2,1,4,39
"11171",11171,9,29,1,1,1,1,2,38
"11172",11172,2,29,1,2,2,1,2,62
"11173",11173,7,29,2,5,5,4,4,33
"11174",11174,4,24,2,3,1,1,2,47
"11175",11175,9,29,1,1,1,1,2,38
"11176",11176,3,29,1,6,1,1,1,42
"11177",11177,14,29,1,14,4,2,4,35
"11178",11178,12,9,1,5,1,1,2,51
"11179",11179,9,29,1,3,1,1,2,50
"11180",11180,4,29,1,2,1,1,2,42
"11181",11181,11,29,1,1,2,2,3,48
"11182",11182,3,9,1,6,1,1,1,49
"11183",11183,3,9,1,17,3,1,1,45
"11184",11184,2,29,1,1,1,1,2,62
"11185",11185,3,29,1,2,4,2,4,40
"11186",11186,2,29,1,22,4,1,4,46
"11187",11187,6,29,2,6,4,1,4,36
"11188",11188,2,29,2,1,1,1,3,48
"11189",11189,9,29,1,6,1,1,3,43
"11190",11190,2,29,2,1,2,2,3,28
"11191",11191,3,29,1,1,1,1,4,28
"11192",11192,2,29,1,4,4,2,2,51
"11193",11193,2,29,1,14,4,2,3,49
"11194",11194,2,29,2,3,4,2,4,38
"11195",11195,3,29,1,2,1,1,1,35
"11196",11196,14,29,2,12,5,2,4,35
"11197",11197,4,29,1,2,1,1,2,50
"11198",11198,6,29,2,6,2,1,1,37
"11199",11199,8,29,1,1,1,1,1,28
"11200",11200,6,29,1,17,5,2,4,46
"11201",11201,1,29,1,1,1,1,1,28
"11202",11202,2,29,1,13,3,2,1,43
"11203",11203,12,29,1,16,2,1,2,55
"11204",11204,13,29,1,1,1,1,3,48
"11205",11205,1,29,1,4,2,1,1,58
"11206",11206,2,29,1,3,5,3,1,36
"11207",11207,6,29,2,3,5,4,4,38
"11208",11208,2,29,1,2,2,1,2,57
"11209",11209,2,29,1,2,2,2,1,54
"11210",11210,9,29,1,3,2,1,2,49
"11211",11211,1,29,1,1,1,1,1,33
"11212",11212,8,29,1,1,1,1,1,28
"11213",11213,2,29,1,8,2,1,2,50
"11214",11214,2,29,1,3,4,2,3,46
"11215",11215,14,29,1,25,4,1,3,41
"11216",11216,6,29,1,1,2,2,2,38
"11217",11217,3,29,1,2,3,2,1,31
"11218",11218,1,29,1,2,2,2,1,50
"11219",11219,1,29,1,1,1,1,1,28
"11220",11220,4,29,1,12,3,1,4,42
"11221",11221,2,29,1,1,1,1,2,43
"11222",11222,2,29,1,2,1,1,2,64
"11223",11223,3,29,1,7,4,1,1,52
"11224",11224,3,29,1,6,4,2,4,31
"11225",11225,4,29,1,4,3,1,4,41
"11226",11226,6,29,2,3,2,1,2,44
"11227",11227,12,29,2,1,2,2,1,33
"11228",11228,2,29,1,21,2,1,2,50
"11229",11229,3,29,2,1,1,1,1,38
"11230",11230,2,29,1,12,2,1,2,54
"11231",11231,3,29,1,1,1,1,1,62
"11232",11232,2,29,1,11,1,1,2,47
"11233",11233,4,29,1,4,3,2,1,42
"11234",11234,9,29,2,11,3,2,3,32
"11235",11235,9,29,1,16,4,1,3,37
"11236",11236,11,46,1,1,2,2,2,57
"11237",11237,3,29,1,1,1,1,1,43
"11238",11238,6,29,2,8,5,2,1,50
"11239",11239,2,29,1,7,3,2,3,40
"11240",11240,1,29,1,7,3,1,1,39
"11241",11241,1,29,1,2,4,3,4,35
"11242",11242,9,29,1,2,3,3,4,30
"11243",11243,2,29,1,2,2,1,2,67
"11244",11244,12,29,1,1,2,2,2,67
"11245",11245,2,29,1,2,1,1,2,52
"11246",11246,2,29,1,5,2,2,2,54
"11247",11247,3,29,1,8,1,1,1,45
"11248",11248,9,29,1,7,3,1,3,37
"11249",11249,10,29,1,3,2,1,2,53
"11250",11250,4,29,1,4,2,1,4,30
"11251",11251,14,29,2,3,1,1,1,42
"11252",11252,3,29,1,4,1,1,1,49
"11253",11253,2,29,1,6,2,1,2,57
"11254",11254,6,29,1,7,3,1,3,33
"11255",11255,14,29,1,8,3,1,4,43
"11256",11256,6,29,1,1,1,1,3,33
"11257",11257,4,29,1,2,1,1,3,35
"11258",11258,3,29,1,2,1,1,1,35
"11259",11259,12,29,2,1,1,1,2,62
"11260",11260,6,29,2,1,1,1,2,38
"11261",11261,12,29,2,4,1,1,2,62
"11262",11262,2,29,1,12,2,1,3,38
"11263",11263,2,46,1,9,1,1,2,41
"11264",11264,12,29,1,1,1,1,2,52
"11265",11265,2,29,1,5,1,1,3,37
"11266",11266,3,29,1,4,1,1,1,43
"11267",11267,3,29,1,1,1,1,1,43
"11268",11268,2,29,1,1,1,1,2,62
"11269",11269,6,29,1,7,2,2,2,46
"11270",11270,2,29,1,4,1,1,2,59
"11271",11271,14,29,1,17,4,2,4,36
"11272",11272,3,29,1,21,5,1,4,42
"11273",11273,3,29,1,1,1,1,1,43
"11274",11274,3,29,1,6,2,1,1,38
"11275",11275,3,29,1,12,1,1,1,42
"11276",11276,3,29,1,1,1,1,1,43
"11277",11277,9,29,1,5,2,1,3,37
"11278",11278,11,29,1,2,2,2,2,57
"11279",11279,2,29,1,4,4,2,3,45
"11280",11280,3,29,1,2,3,2,1,40
"11281",11281,14,29,1,1,2,2,3,28
"11282",11282,2,29,1,5,2,1,2,56
"11283",11283,3,29,2,2,1,1,2,57
"11284",11284,6,29,1,3,1,1,3,44
"11285",11285,3,29,2,3,1,1,2,47
"11286",11286,4,29,2,3,1,1,2,37
"11287",11287,14,29,1,4,1,1,3,38
"11288",11288,6,29,1,2,2,1,1,47
"11289",11289,3,29,1,9,3,1,4,41
"11290",11290,4,29,1,5,2,1,4,39
"11291",11291,6,44,1,3,3,2,1,54
"11292",11292,3,29,1,2,1,1,4,38
"11293",11293,2,29,1,3,2,1,2,47
"11294",11294,3,29,1,5,2,1,3,37
"11295",11295,2,29,1,17,2,1,2,48
"11296",11296,2,29,2,1,2,2,3,28
"11297",11297,3,29,1,5,2,1,4,32
"11298",11298,2,25,2,3,1,1,2,54
"11299",11299,9,9,1,2,1,1,2,45
"11300",11300,2,29,1,3,3,2,1,38
"11301",11301,12,46,1,1,1,1,2,52
"11302",11302,13,46,1,1,1,1,3,48
"11303",11303,6,46,2,1,1,1,3,23
"11304",11304,3,46,2,1,1,1,1,38
"11305",11305,11,46,1,1,1,1,3,48
"11306",11306,3,46,1,1,1,1,1,43
"11307",11307,6,9,1,1,1,1,3,33
"11308",11308,3,29,1,7,4,1,1,51
"11309",11309,14,19,1,8,4,2,3,46
"11310",11310,3,29,1,1,1,1,4,38
"11311",11311,11,29,2,5,3,1,3,37
"11312",11312,3,29,1,1,1,1,4,38
"11313",11313,2,29,1,2,1,1,1,50
"11314",11314,9,9,1,3,2,1,3,42
"11315",11315,2,29,1,4,2,1,2,53
"11316",11316,6,9,2,1,2,2,1,62
"11317",11317,2,9,1,35,4,1,1,47
"11318",11318,3,9,1,13,2,1,1,50
"11319",11319,9,29,1,1,1,1,2,38
"11320",11320,2,29,1,2,3,2,3,43
"11321",11321,1,46,1,3,1,1,1,36
"11322",11322,3,29,2,3,1,1,1,33
"11323",11323,9,29,1,9,4,2,4,37
"11324",11324,2,29,2,9,5,2,4,33
"11325",11325,2,29,1,37,4,2,2,46
"11326",11326,3,29,1,1,1,1,1,43
"11327",11327,14,29,2,1,4,4,4,28
"11328",11328,2,29,1,3,2,1,2,44
"11329",11329,2,29,1,2,2,1,1,33
"11330",11330,6,44,2,2,2,2,1,62
"11331",11331,13,9,1,5,1,1,3,30
"11332",11332,6,9,1,3,2,1,2,34
"11333",11333,12,9,1,1,1,1,2,52
"11334",11334,3,9,1,8,2,1,1,48
"11335",11335,3,9,1,13,4,1,1,49
"11336",11336,14,9,2,1,3,3,3,28
"11337",11337,4,29,1,10,5,1,3,39
"11338",11338,6,9,2,1,3,3,3,28
"11339",11339,12,29,1,9,4,1,3,34
"11340",11340,3,29,1,2,1,1,1,50
"11341",11341,2,29,1,1,2,2,2,48
"11342",11342,4,29,1,5,3,2,3,37
"11343",11343,3,29,1,6,3,1,3,44
"11344",11344,3,29,1,4,2,1,1,46
"11345",11345,6,29,1,14,4,2,1,39
"11346",11346,11,29,2,1,2,2,3,43
"11347",11347,9,9,1,1,1,1,3,23
"11348",11348,2,29,1,16,4,1,2,43
"11349",11349,2,29,1,6,4,2,4,48
"11350",11350,2,29,1,6,2,1,2,54
"11351",11351,2,29,1,4,1,1,2,50
"11352",11352,6,9,1,3,2,1,2,42
"11353",11353,2,9,1,52,3,1,3,42
"11354",11354,3,29,1,6,1,1,1,44
"11355",11355,10,9,1,2,1,1,2,52
"11356",11356,2,29,1,6,4,1,1,55
"11357",11357,1,9,1,2,1,1,1,47
"11358",11358,6,9,2,1,1,1,3,23
"11359",11359,3,29,1,1,1,1,1,62
"11360",11360,1,29,1,7,3,1,1,41
"11361",11361,1,9,1,2,2,1,1,45
"11362",11362,2,9,1,3,4,2,3,42
"11363",11363,9,9,1,10,3,1,2,45
"11364",11364,2,29,1,6,3,1,1,38
"11365",11365,1,42,1,9,3,1,1,46
"11366",11366,4,29,1,3,3,2,1,52
"11367",11367,3,24,1,5,2,1,1,42
"11368",11368,14,29,1,3,3,1,3,45
"11369",11369,6,29,2,3,3,3,4,31
"11370",11370,13,29,1,4,5,2,3,48
"11371",11371,7,29,1,8,2,1,2,37
"11372",11372,14,29,2,1,1,1,1,33
"11373",11373,1,29,1,1,1,1,2,48
"11374",11374,2,29,1,4,2,1,2,57
"11375",11375,13,29,1,1,2,2,2,57
"11376",11376,2,29,1,2,1,1,2,52
"11377",11377,2,29,1,18,5,2,3,44
"11378",11378,2,29,1,21,3,1,3,44
"11379",11379,9,29,1,7,3,2,2,41
"11380",11380,3,29,1,10,2,1,1,52
"11381",11381,3,29,1,40,3,1,1,44
"11382",11382,11,24,1,2,1,1,3,48
"11383",11383,2,29,1,2,1,1,2,59
"11384",11384,9,29,1,10,4,2,2,42
"11385",11385,2,29,1,29,3,2,1,46
"11386",11386,2,24,1,4,1,1,1,46
"11387",11387,6,29,1,6,3,1,3,37
"11388",11388,2,29,1,3,2,1,2,52
"11389",11389,3,29,1,3,2,1,1,47
"11390",11390,12,29,1,1,1,1,3,43
"11391",11391,3,29,1,4,3,2,1,49
"11392",11392,2,29,1,6,4,2,3,38
"11393",11393,3,29,1,10,4,2,3,42
"11394",11394,3,29,1,4,1,1,1,45
"11395",11395,3,29,2,3,2,1,1,34
"11396",11396,2,29,1,2,3,2,3,38
"11397",11397,4,29,1,2,1,1,2,54
"11398",11398,3,29,1,3,3,1,3,41
"11399",11399,3,29,1,7,2,1,1,45
"11400",11400,1,29,1,6,3,1,2,44
"11401",11401,9,29,1,1,1,1,3,23
"11402",11402,9,29,1,1,1,1,3,23
"11403",11403,14,29,1,3,3,2,4,39
"11404",11404,1,9,1,8,2,1,1,36
"11405",11405,4,29,1,2,3,2,1,47
"11406",11406,3,29,1,16,4,1,1,43
"11407",11407,3,29,1,8,3,1,1,40
"11408",11408,1,29,1,11,3,1,3,48
"11409",11409,14,29,2,1,1,1,1,33
"11410",11410,3,29,1,16,5,2,4,44
"11411",11411,2,29,1,3,2,2,2,50
"11412",11412,14,29,2,1,3,3,3,28
"11413",11413,9,29,1,14,4,1,4,37
"11414",11414,2,29,1,8,2,1,2,57
"11415",11415,9,29,1,22,4,2,4,34
"11416",11416,4,29,1,2,1,1,4,33
"11417",11417,3,29,1,6,1,1,1,39
"11418",11418,2,29,1,2,1,1,2,55
"11419",11419,4,29,1,2,2,1,4,33
"11420",11420,4,29,1,10,5,2,4,38
"11421",11421,3,24,1,7,1,1,1,42
"11422",11422,1,29,2,6,2,1,1,29
"11423",11423,1,29,1,2,2,1,2,52
"11424",11424,9,29,1,2,3,2,2,45
"11425",11425,3,29,1,2,1,1,1,35
"11426",11426,2,29,1,16,5,2,3,41
"11427",11427,9,29,1,12,4,1,3,39
"11428",11428,2,29,1,3,5,3,2,47
"11429",11429,3,29,1,8,2,1,1,48
"11430",11430,1,29,1,4,3,1,1,45
"11431",11431,4,29,1,4,1,1,3,35
"11432",11432,1,29,1,6,2,1,1,35
"11433",11433,7,29,1,10,4,2,4,36
"11434",11434,1,29,1,18,5,2,4,41
"11435",11435,1,29,1,2,1,1,1,38
"11436",11436,2,29,1,11,3,2,3,37
"11437",11437,2,29,1,1,1,1,2,67
"11438",11438,2,29,1,14,2,1,2,52
"11439",11439,3,29,1,4,1,1,1,45
"11440",11440,9,29,1,8,4,1,2,49
"11441",11441,2,29,1,13,1,1,1,49
"11442",11442,13,29,1,2,2,1,2,52
"11443",11443,4,29,2,2,4,2,3,40
"11444",11444,4,29,1,7,1,1,4,38
"11445",11445,14,29,2,1,1,1,1,33
"11446",11446,4,29,2,6,4,3,3,33
"11447",11447,3,29,1,11,4,1,1,40
"11448",11448,2,29,2,2,1,1,3,43
"11449",11449,3,29,1,1,1,1,1,38
"11450",11450,11,29,2,1,5,5,4,33
"11451",11451,3,29,1,2,5,3,1,57
"11452",11452,1,29,1,2,2,1,1,67
"11453",11453,1,29,1,4,3,2,1,36
"11454",11454,2,29,1,1,1,1,2,38
"11455",11455,4,29,1,12,3,2,3,41
"11456",11456,13,29,1,6,3,1,3,40
"11457",11457,1,29,1,4,1,1,1,38
"11458",11458,9,29,1,1,1,1,3,48
"11459",11459,2,29,1,1,1,1,2,67
"11460",11460,2,29,1,1,1,1,2,67
"11461",11461,2,29,1,8,2,1,2,50
"11462",11462,2,29,1,1,1,1,2,67
"11463",11463,9,29,1,3,2,1,2,50
"11464",11464,2,29,1,6,2,1,2,47
"11465",11465,3,29,1,1,1,1,1,60
"11466",11466,13,29,1,1,1,1,3,28
"11467",11467,9,29,2,1,3,3,4,33
"11468",11468,4,29,2,8,3,1,1,48
"11469",11469,2,22,1,1,2,2,1,60
"11470",11470,7,29,1,1,2,2,2,38
"11471",11471,1,29,1,4,2,2,1,48
"11472",11472,2,29,2,15,5,1,3,38
"11473",11473,6,29,1,3,1,1,2,46
"11474",11474,6,28,2,2,4,3,3,42
"11475",11475,14,29,1,6,5,2,4,43
"11476",11476,2,29,1,11,4,2,4,41
"11477",11477,3,29,1,2,2,1,3,40
"11478",11478,14,29,1,3,4,2,3,54
"11479",11479,6,29,1,2,2,1,3,30
"11480",11480,14,29,2,1,1,1,1,33
"11481",11481,2,29,1,17,3,1,2,44
"11482",11482,2,29,2,11,4,1,4,41
"11483",11483,6,29,2,1,4,4,3,57
"11484",11484,2,29,1,5,3,1,1,45
"11485",11485,3,29,1,5,1,1,1,40
"11486",11486,4,29,1,9,2,1,2,51
"11487",11487,3,29,1,7,3,1,1,34
"11488",11488,4,29,1,3,1,1,3,39
"11489",11489,2,46,1,14,2,1,2,53
"11490",11490,3,29,1,5,4,1,3,38
"11491",11491,3,29,1,2,1,1,4,38
"11492",11492,7,34,1,1,2,2,2,38
"11493",11493,9,29,1,1,1,1,2,38
"11494",11494,2,29,1,4,3,2,1,43
"11495",11495,7,29,1,19,3,1,4,39
"11496",11496,3,29,1,4,1,1,1,33
"11497",11497,6,29,2,1,2,2,1,62
"11498",11498,6,29,2,9,2,1,2,38
"11499",11499,3,29,1,7,4,1,4,38
"11500",11500,3,9,1,17,4,1,1,46
"11501",11501,4,46,2,1,1,1,3,28
"11502",11502,12,29,2,1,1,1,2,62
"11503",11503,14,29,1,3,3,2,4,39
"11504",11504,2,29,1,17,3,1,1,41
"11505",11505,2,29,1,20,3,1,3,40
"11506",11506,2,29,1,72,5,2,4,38
"11507",11507,2,29,1,4,4,1,4,43
"11508",11508,1,29,1,3,1,1,1,41
"11509",11509,2,29,1,2,2,1,2,52
"11510",11510,14,29,1,21,5,1,3,43
"11511",11511,6,29,1,2,2,2,2,38
"11512",11512,6,9,1,5,1,1,1,37
"11513",11513,9,29,1,11,4,2,4,40
"11514",11514,10,29,1,1,1,1,2,52
"11515",11515,1,9,1,2,2,2,1,33
"11516",11516,3,9,1,6,2,1,1,61
"11517",11517,2,29,1,1,1,1,4,43
"11518",11518,3,9,2,4,1,1,1,40
"11519",11519,3,29,1,2,1,1,1,43
"11520",11520,2,29,1,24,5,2,4,37
"11521",11521,2,29,1,2,2,1,2,62
"11522",11522,2,46,1,7,2,1,4,40
"11523",11523,2,29,2,2,4,3,3,35
"11524",11524,1,9,1,10,3,1,1,49
"11525",11525,4,29,1,2,1,1,2,45
"11526",11526,1,29,1,3,3,2,1,31
"11527",11527,3,29,1,41,4,1,1,45
"11528",11528,2,29,1,3,1,1,2,49
"11529",11529,3,29,2,6,2,1,2,48
"11530",11530,6,9,1,2,3,2,3,38
"11531",11531,1,29,1,5,4,2,1,38
"11532",11532,3,29,1,12,1,1,2,42
"11533",11533,2,9,2,1,2,2,3,28
"11534",11534,3,9,1,1,1,1,1,43
"11535",11535,7,29,1,3,2,1,4,26
"11536",11536,3,29,1,6,3,1,1,47
"11537",11537,3,29,1,15,3,1,1,47
"11538",11538,14,29,2,1,1,1,1,33
"11539",11539,2,9,1,2,1,1,1,40
"11540",11540,11,9,1,1,1,1,3,48
"11541",11541,6,29,1,11,3,2,1,51
"11542",11542,6,29,1,1,3,3,1,28
"11543",11543,2,29,1,6,2,1,2,50
"11544",11544,1,29,1,1,2,2,1,33
"11545",11545,4,24,1,12,4,2,3,34
"11546",11546,2,29,1,15,4,1,4,43
"11547",11547,1,29,2,3,4,2,3,39
"11548",11548,2,29,1,2,3,2,1,50
"11549",11549,9,29,1,29,5,2,4,31
"11550",11550,3,29,1,6,2,1,2,45
"11551",11551,6,29,1,6,2,1,2,48
"11552",11552,3,9,1,7,3,1,3,46
"11553",11553,12,9,1,3,2,2,3,41
"11554",11554,9,29,1,5,2,1,2,49
"11555",11555,3,9,1,20,3,1,1,40
"11556",11556,4,29,1,1,1,1,4,38
"11557",11557,4,29,1,1,1,1,4,33
"11558",11558,9,29,1,14,3,1,2,41
"11559",11559,3,29,1,3,1,1,1,49
"11560",11560,1,29,1,14,3,1,1,38
"11561",11561,9,29,1,5,2,1,2,45
"11562",11562,7,29,1,1,2,2,3,48
"11563",11563,14,29,2,1,1,1,1,33
"11564",11564,1,29,1,7,1,1,2,50
"11565",11565,2,29,2,5,3,1,4,40
"11566",11566,1,9,1,8,3,1,1,48
"11567",11567,2,29,1,6,3,1,2,52
"11568",11568,2,29,1,3,2,1,2,55
"11569",11569,4,29,2,7,3,1,4,32
"11570",11570,2,29,1,10,4,1,2,52
"11571",11571,2,29,1,12,3,1,3,42
"11572",11572,2,29,1,12,2,1,2,53
"11573",11573,7,29,1,2,2,1,2,38
"11574",11574,2,29,1,2,2,2,2,52
"11575",11575,3,29,1,5,1,1,1,61
"11576",11576,9,29,1,10,3,1,2,46
"11577",11577,2,29,1,4,2,1,1,48
"11578",11578,2,29,1,18,2,1,2,49
"11579",11579,6,29,1,14,3,1,1,48
"11580",11580,7,29,1,6,1,1,3,45
"11581",11581,6,29,1,3,3,2,3,33
"11582",11582,9,29,1,1,2,2,2,57
"11583",11583,14,29,1,23,3,1,3,41
"11584",11584,11,29,1,1,2,2,2,57
"11585",11585,9,29,1,6,2,2,2,50
"11586",11586,6,29,1,62,5,2,3,43
"11587",11587,6,29,1,5,2,1,3,41
"11588",11588,1,29,1,6,3,2,3,33
"11589",11589,14,29,1,1,3,3,4,43
"11590",11590,2,29,1,21,2,1,2,49
"11591",11591,3,29,1,10,3,1,1,48
"11592",11592,14,29,2,1,4,4,3,48
"11593",11593,2,29,1,3,2,1,1,41
"11594",11594,2,29,1,4,1,1,2,52
"11595",11595,7,29,1,1,3,3,3,28
"11596",11596,2,29,1,6,1,1,3,47
"11597",11597,2,29,1,3,2,1,1,42
"11598",11598,6,29,2,2,2,1,1,50
"11599",11599,4,29,1,1,1,1,2,57
"11600",11600,14,29,1,16,4,2,3,34
"11601",11601,6,9,1,6,2,1,2,40
"11602",11602,9,29,1,9,3,1,3,42
"11603",11603,2,29,2,10,4,3,4,36
"11604",11604,2,29,1,56,3,1,3,43
"11605",11605,3,29,1,1,1,1,4,38
"11606",11606,2,29,1,7,2,1,2,50
"11607",11607,6,29,1,10,4,2,3,33
"11608",11608,3,29,1,1,1,1,1,38
"11609",11609,2,29,2,21,5,2,4,39
"11610",11610,3,29,1,13,2,1,1,46
"11611",11611,2,29,1,16,5,2,4,34
"11612",11612,3,29,1,11,4,1,1,44
"11613",11613,14,29,2,1,1,1,1,33
"11614",11614,4,29,1,5,2,1,3,42
"11615",11615,1,29,1,7,3,2,1,37
"11616",11616,7,29,1,3,3,2,3,34
"11617",11617,9,29,1,2,2,2,2,47
"11618",11618,9,29,1,1,2,2,2,57
"11619",11619,2,29,1,7,3,1,4,37
"11620",11620,13,29,1,10,4,2,3,37
"11621",11621,2,29,1,5,2,1,1,49
"11622",11622,6,29,1,43,5,2,1,46
"11623",11623,2,29,1,6,2,1,2,45
"11624",11624,4,29,2,3,5,3,4,41
"11625",11625,2,29,1,10,3,1,1,43
"11626",11626,3,29,1,4,1,1,4,34
"11627",11627,1,29,1,1,2,2,1,33
"11628",11628,3,29,1,5,1,1,4,27
"11629",11629,2,29,1,3,1,1,2,50
"11630",11630,1,29,1,18,2,1,3,43
"11631",11631,3,29,1,7,1,1,1,47
"11632",11632,6,29,1,3,1,1,3,36
"11633",11633,2,29,2,3,1,1,3,41
"11634",11634,13,29,1,9,5,2,4,40
"11635",11635,6,29,1,9,3,2,1,36
"11636",11636,2,29,1,7,2,1,2,59
"11637",11637,2,29,1,8,2,1,2,55
"11638",11638,3,29,1,3,1,1,1,59
"11639",11639,12,29,1,8,3,1,2,40
"11640",11640,8,29,1,1,1,1,1,28
"11641",11641,2,29,1,4,5,3,1,52
"11642",11642,14,29,1,2,3,2,3,56
"11643",11643,14,29,2,4,2,1,1,35
"11644",11644,4,29,1,11,5,1,4,40
"11645",11645,2,29,1,4,2,1,2,54
"11646",11646,1,29,1,4,1,1,1,35
"11647",11647,4,29,2,1,1,1,3,28
"11648",11648,14,24,1,17,3,1,3,38
"11649",11649,12,29,1,1,1,1,2,52
"11650",11650,4,29,1,3,1,1,2,49
"11651",11651,2,29,1,4,2,1,2,54
"11652",11652,6,29,1,12,3,2,4,37
"11653",11653,3,29,1,1,1,1,1,43
"11654",11654,2,29,1,28,3,1,4,45
"11655",11655,14,29,1,6,4,2,3,30
"11656",11656,3,29,1,19,4,1,4,37
"11657",11657,6,29,1,2,2,2,2,47
"11658",11658,2,29,1,14,2,1,2,52
"11659",11659,9,29,1,6,3,1,3,34
"11660",11660,3,9,1,3,2,1,1,47
"11661",11661,2,29,1,1,1,1,2,38
"11662",11662,2,29,1,2,2,1,1,50
"11663",11663,4,29,1,2,3,2,1,33
"11664",11664,2,29,1,1,1,1,2,62
"11665",11665,14,29,1,8,3,1,2,47
"11666",11666,3,29,2,3,1,1,2,58
"11667",11667,4,29,1,6,3,1,3,37
"11668",11668,2,29,1,3,3,2,3,48
"11669",11669,4,29,2,1,1,1,4,38
"11670",11670,9,29,1,5,2,1,2,49
"11671",11671,2,29,1,3,3,2,1,47
"11672",11672,1,29,1,5,2,1,2,49
"11673",11673,3,29,1,11,5,1,1,46
"11674",11674,3,29,1,2,1,1,1,50
"11675",11675,2,34,1,4,4,2,2,43
"11676",11676,3,29,1,4,2,1,1,48
"11677",11677,4,24,1,1,1,1,3,48
"11678",11678,3,16,1,10,4,1,1,46
"11679",11679,14,29,1,5,4,3,4,33
"11680",11680,13,29,1,2,2,2,2,38
"11681",11681,2,29,1,4,1,1,2,53
"11682",11682,2,29,1,2,2,1,2,62
"11683",11683,2,9,1,1,2,2,2,57
"11684",11684,3,46,1,5,1,1,1,51
"11685",11685,2,9,1,3,2,1,1,47
"11686",11686,6,29,1,2,3,2,1,47
"11687",11687,3,9,2,1,1,1,2,57
"11688",11688,2,29,1,10,3,1,1,41
"11689",11689,7,29,1,2,2,2,2,47
"11690",11690,3,9,1,2,1,1,1,47
"11691",11691,2,29,1,4,2,1,1,47
"11692",11692,2,29,1,7,3,1,2,46
"11693",11693,6,46,1,2,5,3,2,43
"11694",11694,2,9,1,3,1,1,2,62
"11695",11695,1,29,1,4,2,1,1,49
"11696",11696,6,29,1,3,2,1,2,38
"11697",11697,6,29,1,2,3,2,2,33
"11698",11698,3,44,1,2,2,1,1,50
"11699",11699,6,9,1,6,3,2,3,39
"11700",11700,3,9,1,36,4,1,1,44
"11701",11701,2,9,1,2,1,1,1,40
"11702",11702,2,29,1,9,3,1,1,41
"11703",11703,2,29,1,7,2,1,2,56
"11704",11704,1,29,1,3,3,1,2,41
"11705",11705,2,29,1,14,3,1,2,42
"11706",11706,2,29,1,12,2,1,2,53
"11707",11707,6,29,1,2,1,1,3,28
"11708",11708,4,28,2,1,1,1,4,38
"11709",11709,12,29,1,1,1,1,2,52
"11710",11710,9,29,1,5,4,1,1,38
"11711",11711,2,44,1,3,2,2,2,55
"11712",11712,2,29,1,21,3,1,4,43
"11713",11713,1,29,1,1,1,1,1,33
"11714",11714,7,21,1,15,5,2,4,35
"11715",11715,3,29,1,10,2,1,1,44
"11716",11716,2,29,1,11,5,2,4,35
"11717",11717,2,29,1,10,3,1,3,35
"11718",11718,2,24,2,5,3,1,1,41
"11719",11719,1,9,1,38,3,1,1,42
"11720",11720,9,29,1,13,2,1,2,47
"11721",11721,6,29,1,3,1,1,3,31
"11722",11722,2,9,1,3,1,1,2,55
"11723",11723,2,31,1,26,4,1,2,48
"11724",11724,3,16,1,4,5,2,4,44
"11725",11725,3,29,1,2,1,1,1,43
"11726",11726,3,16,1,7,1,1,2,51
"11727",11727,3,29,2,9,3,1,4,45
"11728",11728,1,29,2,3,2,2,1,36
"11729",11729,3,29,1,8,3,1,1,37
"11730",11730,2,29,1,5,3,1,1,46
"11731",11731,6,9,1,2,3,3,1,33
"11732",11732,4,29,2,1,1,1,3,28
"11733",11733,9,9,1,9,3,1,3,44
"11734",11734,2,29,1,3,1,1,1,55
"11735",11735,2,29,1,9,1,1,2,48
"11736",11736,11,29,1,8,3,2,3,37
"11737",11737,4,29,1,13,5,1,4,46
"11738",11738,9,9,1,5,2,1,2,46
"11739",11739,1,9,1,6,2,1,1,52
"11740",11740,3,29,1,4,1,1,1,42
"11741",11741,1,42,1,16,3,1,3,51
"11742",11742,3,29,1,3,1,1,3,33
"11743",11743,7,29,1,3,1,1,2,36
"11744",11744,3,29,1,2,1,1,1,67
"11745",11745,14,29,1,4,3,2,3,43
"11746",11746,3,24,1,1,1,1,1,72
"11747",11747,2,29,1,13,1,1,3,42
"11748",11748,9,29,1,4,2,1,2,51
"11749",11749,14,29,1,4,4,2,4,34
"11750",11750,9,29,1,3,2,1,2,39
"11751",11751,14,29,2,1,1,1,1,33
"11752",11752,2,29,1,33,2,1,2,50
"11753",11753,2,29,1,4,3,2,2,48
"11754",11754,4,29,1,3,1,1,3,28
"11755",11755,1,29,1,7,2,1,2,52
"11756",11756,3,29,1,47,3,1,3,43
"11757",11757,2,29,1,4,1,1,1,48
"11758",11758,6,29,1,14,2,1,2,46
"11759",11759,3,29,1,2,1,1,1,55
