"","session.ID","order","price","country","page.1..main.category.","colour","model.photography","page"
"12361",12361,1,48,29,3,14,1,1
"12362",12362,3,54,29,2,2,1,1
"12363",12363,4,44.25,29,3,14,1,1
"12364",12364,9,49.5555555555556,29,2,2,1,1
"12365",12365,1,28,29,1,8,1,1
"12366",12366,1,52,29,2,12,1,1
"12367",12367,1,43,29,1,3,1,1
"12368",12368,9,41.2222222222222,29,4,14,2,4
"12369",12369,15,45.5333333333333,29,1,3,1,1
"12370",12370,1,48,29,3,13,1,1
"12371",12371,7,42.1428571428571,29,3,12,1,1
"12372",12372,5,42.4,29,3,11,1,2
"12373",12373,1,43,29,1,3,1,1
"12374",12374,2,44,29,2,2,1,1
"12375",12375,2,38,29,3,4,2,1
"12376",12376,1,38,29,2,2,1,1
"12377",12377,3,38,29,3,9,1,1
"12378",12378,13,36.6923076923077,29,1,4,1,1
"12379",12379,20,46.15,29,3,2,1,2
"12380",12380,23,40.4782608695652,29,4,4,1,1
"12381",12381,2,57,29,2,4,1,1
"12382",12382,2,50,29,1,3,2,1
"12383",12383,20,44.25,29,3,9,1,1
"12384",12384,7,45.1428571428571,29,3,12,1,1
"12385",12385,13,41.3076923076923,29,3,14,1,1
"12386",12386,12,40.5,29,1,3,1,1
"12387",12387,3,41,29,2,2,1,1
"12388",12388,9,44.4444444444444,29,1,2,1,2
"12389",12389,4,35.5,29,1,3,2,2
"12390",12390,3,54,9,2,13,1,2
"12391",12391,12,40.75,29,4,3,1,1
"12392",12392,1,52,29,2,12,1,1
"12393",12393,7,50.2857142857143,29,2,12,1,1
"12394",12394,1,48,29,3,9,1,1
"12395",12395,5,36,29,3,13,1,3
"12396",12396,3,50.6666666666667,29,2,12,1,1
"12397",12397,4,41.75,29,3,3,1,1
"12398",12398,2,45,29,2,12,1,1
"12399",12399,15,44.2666666666667,29,1,3,1,1
"12400",12400,2,51.5,29,1,2,1,2
"12401",12401,1,62,29,2,12,2,1
"12402",12402,2,40.5,29,3,6,1,1
"12403",12403,4,38.5,29,1,3,2,1
"12404",12404,1,43,29,1,3,1,1
"12405",12405,4,47.75,29,1,2,1,1
"12406",12406,3,47.6666666666667,29,2,11,1,2
"12407",12407,2,30.5,29,3,4,2,1
"12408",12408,1,33,29,1,14,2,1
"12409",12409,15,45.6666666666667,29,2,9,1,2
"12410",12410,3,46,29,1,2,1,2
"12411",12411,4,42.75,29,2,2,1,1
"12412",12412,10,48.1,29,2,6,1,1
"12413",12413,2,55,29,2,2,1,1
"12414",12414,2,43,29,1,3,1,1
"12415",12415,5,42.6,29,3,2,1,1
"12416",12416,1,43,29,3,12,1,1
"12417",12417,16,39.6875,29,4,3,1,1
"12418",12418,1,48,29,3,6,1,1
"12419",12419,5,47.8,29,2,11,1,1
"12420",12420,5,47.2,29,1,2,1,2
"12421",12421,1,57,29,2,9,1,2
"12422",12422,3,33,46,1,14,2,2
"12423",12423,3,44.3333333333333,29,2,2,1,2
"12424",12424,2,59.5,16,2,12,2,1
"12425",12425,6,46,29,2,2,1,1
"12426",12426,18,45.8888888888889,29,1,3,1,1
"12427",12427,2,62,29,1,2,1,1
"12428",12428,1,33,9,1,14,2,1
"12429",12429,2,56,29,3,14,1,2
"12430",12430,4,35.25,29,3,2,1,3
"12431",12431,32,48.09375,29,2,2,1,2
"12432",12432,8,46.375,29,3,14,2,2
"12433",12433,3,46,29,2,7,1,2
"12434",12434,2,40.5,29,4,2,1,2
"12435",12435,8,39.625,29,1,3,2,1
"12436",12436,6,40.6666666666667,29,4,2,2,1
"12437",12437,2,30.5,29,1,14,2,2
"12438",12438,1,38,29,1,2,1,1
"12439",12439,7,44.7142857142857,29,1,4,1,1
"12440",12440,5,41,29,1,3,1,1
"12441",12441,10,47.8,29,2,2,2,1
"12442",12442,13,36.5384615384615,29,4,4,1,3
"12443",12443,4,38,29,1,3,1,1
"12444",12444,2,30.5,34,4,7,1,2
"12445",12445,2,62,29,2,2,1,2
"12446",12446,2,33,29,1,1,1,2
"12447",12447,4,40.25,44,3,10,1,1
"12448",12448,9,40,29,1,1,1,1
"12449",12449,1,48,9,3,13,1,1
"12450",12450,1,38,29,2,6,2,1
"12451",12451,4,45,29,2,10,1,2
"12452",12452,6,44.5,46,1,3,1,1
"12453",12453,3,44.3333333333333,29,2,9,1,2
"12454",12454,6,43.5,29,2,2,1,2
"12455",12455,1,62,29,2,12,2,1
"12456",12456,26,41.3076923076923,29,3,14,1,1
"12457",12457,7,41.4285714285714,29,2,4,1,2
"12458",12458,8,42.5,29,1,6,2,2
"12459",12459,4,47.5,29,1,2,1,1
"12460",12460,2,37.5,29,3,6,2,1
"12461",12461,1,43,29,2,2,1,1
"12462",12462,2,40.5,29,1,3,1,1
"12463",12463,2,38,16,3,6,1,1
"12464",12464,29,44.1379310344828,29,3,2,1,2
"12465",12465,14,39.6428571428571,29,1,14,1,2
"12466",12466,2,64.5,29,2,12,2,1
"12467",12467,1,55,9,3,14,1,3
"12468",12468,2,38,29,3,4,2,1
"12469",12469,7,40,29,4,6,2,1
"12470",12470,8,45,9,2,9,1,1
"12471",12471,13,44.4615384615385,9,1,3,1,1
"12472",12472,3,49,9,2,3,2,2
"12473",12473,1,33,9,3,6,1,1
"12474",12474,4,47.5,9,1,1,1,2
"12475",12475,7,49.4285714285714,9,2,2,1,1
"12476",12476,13,52.0769230769231,9,1,3,1,1
"12477",12477,1,38,24,1,3,2,1
"12478",12478,24,44.7916666666667,9,1,3,1,1
"12479",12479,4,50,29,2,6,1,2
"12480",12480,2,50,9,2,12,2,1
"12481",12481,7,46.1428571428571,29,1,6,1,3
"12482",12482,16,44.5625,29,2,2,1,1
"12483",12483,7,48.2857142857143,29,4,14,1,2
"12484",12484,1,43,29,2,2,1,1
"12485",12485,3,33,29,1,14,2,1
"12486",12486,7,37.2857142857143,29,4,4,1,1
"12487",12487,13,43.8461538461538,29,4,2,2,1
"12488",12488,2,44,29,1,1,1,1
"12489",12489,5,43.6,29,1,14,2,1
"12490",12490,4,52.5,9,2,4,1,1
"12491",12491,9,44.2222222222222,29,2,6,2,1
"12492",12492,12,47.3333333333333,9,2,14,1,2
"12493",12493,4,50,29,1,2,1,3
"12494",12494,16,42.25,29,4,2,2,5
"12495",12495,1,33,29,3,7,1,1
"12496",12496,1,33,16,4,7,1,1
"12497",12497,4,39,29,1,14,2,1
"12498",12498,9,49.3333333333333,29,1,10,1,2
"12499",12499,8,36.75,29,4,14,1,2
"12500",12500,12,46.1666666666667,29,2,9,1,1
"12501",12501,7,44.1428571428571,29,1,3,2,1
"12502",12502,3,57,29,2,9,1,2
"12503",12503,1,48,29,3,9,1,1
"12504",12504,1,67,29,2,12,1,2
"12505",12505,1,57,29,2,9,1,2
"12506",12506,14,41.1428571428571,9,3,13,1,2
"12507",12507,9,29.2222222222222,41,3,6,1,1
"12508",12508,1,38,29,2,6,2,1
"12509",12509,10,46.2,29,2,2,1,1
"12510",12510,3,55.6666666666667,9,1,3,1,1
"12511",12511,2,57,29,2,9,1,2
"12512",12512,3,34.6666666666667,15,3,14,1,3
"12513",12513,89,44.2134831460674,9,1,1,1,1
"12514",12514,2,43,29,3,14,1,3
"12515",12515,43,43.4418604651163,29,3,6,1,1
"12516",12516,6,54,29,1,6,1,2
"12517",12517,3,44,29,2,2,1,1
"12518",12518,1,48,29,3,13,1,1
"12519",12519,6,41.1666666666667,29,2,9,1,2
"12520",12520,35,40,24,4,1,1,2
"12521",12521,4,48.75,29,1,2,1,1
"12522",12522,14,42.7142857142857,29,3,14,2,3
"12523",12523,23,46.7826086956522,29,1,2,1,1
"12524",12524,5,37.4,29,4,4,2,1
"12525",12525,1,67,41,2,12,1,2
"12526",12526,1,52,29,2,10,1,1
"12527",12527,7,43.7142857142857,29,2,6,1,2
"12528",12528,3,34.6666666666667,29,3,9,1,1
"12529",12529,2,57.5,29,1,3,1,1
"12530",12530,3,47.6666666666667,29,2,2,1,1
"12531",12531,1,52,29,2,12,1,1
"12532",12532,8,39.625,29,2,7,1,1
"12533",12533,1,28,21,4,3,1,1
"12534",12534,3,28,29,3,9,1,1
"12535",12535,4,48.25,29,3,14,1,3
"12536",12536,3,39.6666666666667,29,3,12,1,1
"12537",12537,12,36.3333333333333,29,4,14,1,3
"12538",12538,3,38,29,1,2,1,2
"12539",12539,1,38,29,1,3,2,1
"12540",12540,3,43.6666666666667,29,1,1,1,2
"12541",12541,5,49.4,29,2,2,1,2
"12542",12542,4,43,29,1,6,1,2
"12543",12543,5,35,29,3,9,1,1
"12544",12544,4,36.75,29,3,14,2,3
"12545",12545,14,47.6428571428571,29,3,3,1,1
"12546",12546,18,42.7222222222222,29,2,6,1,1
"12547",12547,3,54,29,2,10,1,1
"12548",12548,10,38.4,29,1,6,1,2
"12549",12549,26,37.6538461538462,29,3,6,1,3
"12550",12550,5,39,29,3,14,1,1
"12551",12551,16,43.5625,29,1,14,1,1
"12552",12552,3,37.6666666666667,29,1,1,1,1
"12553",12553,7,42.1428571428571,29,3,2,1,1
"12554",12554,8,51.875,29,2,14,1,1
"12555",12555,7,47.4285714285714,29,2,12,1,2
"12556",12556,4,44,29,3,7,1,2
"12557",12557,3,52.6666666666667,29,3,14,1,1
"12558",12558,1,57,29,2,9,1,2
"12559",12559,20,41.65,29,1,2,1,2
"12560",12560,2,35.5,29,2,1,1,1
"12561",12561,14,45.3571428571429,29,1,3,1,1
"12562",12562,13,41.2307692307692,29,3,6,1,3
"12563",12563,4,54.75,29,2,7,1,2
"12564",12564,6,42.6666666666667,29,3,2,1,1
"12565",12565,1,38,29,1,3,2,1
"12566",12566,1,43,29,1,1,2,2
"12567",12567,2,33,29,3,12,1,1
"12568",12568,3,41.3333333333333,29,3,9,1,1
"12569",12569,10,41.8,29,1,2,1,1
"12570",12570,2,47.5,29,2,6,2,1
"12571",12571,3,46,29,1,3,1,1
"12572",12572,17,48.5294117647059,29,2,2,1,2
"12573",12573,7,42,29,3,2,1,1
"12574",12574,6,42.5,29,3,11,1,2
"12575",12575,1,38,29,2,6,1,1
"12576",12576,3,34.6666666666667,29,4,4,1,1
"12577",12577,7,28.7142857142857,29,4,6,1,3
"12578",12578,6,47.8333333333333,29,3,12,1,1
"12579",12579,10,41.2,29,1,1,1,1
"12580",12580,3,42.6666666666667,29,1,14,2,1
"12581",12581,4,51.25,29,2,2,1,1
"12582",12582,5,42.8,29,1,3,1,3
"12583",12583,1,62,29,1,3,1,1
"12584",12584,4,50,29,2,2,1,1
"12585",12585,19,47.5263157894737,29,2,6,1,2
"12586",12586,5,43.8,29,1,3,1,1
"12587",12587,1,43,29,1,3,1,1
"12588",12588,3,39.3333333333333,29,1,10,1,2
"12589",12589,1,38,29,2,2,1,1
"12590",12590,1,38,29,2,13,1,2
"12591",12591,1,43,44,1,3,1,1
"12592",12592,1,62,44,1,3,1,1
"12593",12593,4,60,44,1,3,1,1
"12594",12594,2,38,44,1,2,1,1
"12595",12595,1,38,44,1,2,1,2
"12596",12596,5,47.6,9,1,3,1,1
"12597",12597,7,33,29,3,2,1,2
"12598",12598,6,49.1666666666667,29,2,4,1,1
"12599",12599,8,48.25,29,1,3,1,1
"12600",12600,11,40.0909090909091,29,1,3,1,1
"12601",12601,4,45.25,46,4,2,2,4
"12602",12602,2,45.5,29,4,2,1,1
"12603",12603,2,33,29,1,14,2,2
"12604",12604,1,43,29,1,3,1,1
"12605",12605,8,37.875,29,4,3,1,1
"12606",12606,5,40.8,24,3,9,1,1
"12607",12607,3,47.6666666666667,41,1,3,1,1
"12608",12608,4,43,29,3,13,1,4
"12609",12609,4,53.75,29,2,2,1,2
"12610",12610,6,39.3333333333333,29,2,12,1,1
"12611",12611,11,34.3636363636364,29,3,4,1,1
"12612",12612,5,52.4,29,2,2,1,2
"12613",12613,1,48,29,3,11,1,1
"12614",12614,2,38,29,3,4,2,1
"12615",12615,3,46.3333333333333,29,3,12,1,1
"12616",12616,5,42.6,29,3,5,2,2
"12617",12617,8,48.75,29,3,3,2,1
"12618",12618,2,27,29,3,4,2,3
"12619",12619,7,51.2857142857143,29,1,3,1,1
"12620",12620,8,51.25,29,1,3,1,1
"12621",12621,8,42,29,3,3,1,1
"12622",12622,15,46.5333333333333,29,2,6,1,1
"12623",12623,32,40.65625,29,4,3,1,1
"12624",12624,1,38,29,2,7,1,2
"12625",12625,1,43,29,3,12,1,1
"12626",12626,6,44.8333333333333,29,1,3,2,1
"12627",12627,4,40.25,29,1,14,2,1
"12628",12628,4,42.75,29,2,6,1,2
"12629",12629,7,40.2857142857143,29,3,3,1,1
"12630",12630,1,33,29,3,6,1,1
"12631",12631,10,38.8,29,1,8,1,1
"12632",12632,17,50,29,1,3,1,1
"12633",12633,1,52,29,2,12,1,1
"12634",12634,1,23,29,3,6,2,1
"12635",12635,1,48,29,3,2,2,1
"12636",12636,5,56.4,24,1,3,1,1
"12637",12637,1,43,29,4,2,1,1
"12638",12638,2,45,29,2,12,1,1
"12639",12639,3,47.6666666666667,29,3,13,1,1
"12640",12640,2,40.5,29,4,2,1,1
"12641",12641,1,38,29,2,6,2,1
"12642",12642,10,39.7,29,1,9,1,1
"12643",12643,3,54,29,2,2,1,2
"12644",12644,4,46.25,9,2,11,1,2
"12645",12645,1,38,46,2,6,1,2
"12646",12646,5,47.8,34,2,1,1,1
"12647",12647,7,44.5714285714286,29,1,2,1,2
"12648",12648,1,33,29,1,14,2,2
"12649",12649,1,33,29,3,6,1,1
"12650",12650,7,44.1428571428571,29,1,4,1,1
"12651",12651,6,39.8333333333333,29,3,14,2,2
"12652",12652,1,62,29,1,6,2,2
"12653",12653,1,48,29,2,1,1,1
"12654",12654,3,46,29,2,2,1,1
"12655",12655,7,35.8571428571429,29,4,3,1,1
"12656",12656,36,40.3055555555556,29,4,2,1,2
"12657",12657,1,28,29,3,13,1,1
"12658",12658,3,41,29,2,6,1,1
"12659",12659,1,67,29,2,2,1,1
"12660",12660,2,45,29,2,10,1,1
"12661",12661,7,35.1428571428571,29,1,1,1,1
"12662",12662,7,46.7142857142857,29,2,4,1,2
"12663",12663,13,51.6923076923077,29,2,2,1,1
"12664",12664,23,40.1304347826087,29,4,14,1,1
"12665",12665,2,33,29,4,14,1,3
"12666",12666,1,52,29,2,10,1,1
"12667",12667,2,35.5,29,4,7,1,1
"12668",12668,3,46.3333333333333,29,3,7,1,2
"12669",12669,9,38.5555555555556,29,1,7,1,1
"12670",12670,12,27.5833333333333,29,3,9,2,3
"12671",12671,15,38.6666666666667,29,1,4,1,1
"12672",12672,7,35.8571428571429,29,4,7,1,2
"12673",12673,2,38,29,1,3,1,1
"12674",12674,1,33,29,1,14,2,1
"12675",12675,2,47.5,9,2,6,1,2
"12676",12676,1,38,29,1,3,1,1
"12677",12677,9,52.2222222222222,9,2,12,1,1
"12678",12678,5,48.2,29,1,1,1,2
"12679",12679,1,38,46,2,2,1,1
"12680",12680,5,46.6,44,2,6,1,1
"12681",12681,4,45,29,2,13,1,2
"12682",12682,8,43.25,46,1,3,1,1
"12683",12683,3,42,29,1,3,2,2
"12684",12684,3,49,29,2,12,1,1
"12685",12685,2,52.5,29,2,6,1,1
"12686",12686,1,38,29,1,1,1,2
"12687",12687,10,47.9,9,2,1,1,1
"12688",12688,3,39.6666666666667,29,1,1,1,1
"12689",12689,15,46.8666666666667,29,2,9,1,2
"12690",12690,1,57,29,2,11,1,2
"12691",12691,1,28,29,3,4,2,1
"12692",12692,3,47.3333333333333,15,2,12,1,1
"12693",12693,7,44.7142857142857,29,2,13,1,1
"12694",12694,7,51.2857142857143,44,1,3,1,1
"12695",12695,3,44.3333333333333,29,2,6,1,2
"12696",12696,1,38,29,2,6,2,1
"12697",12697,2,55,46,2,12,1,2
"12698",12698,6,41,29,3,13,1,1
"12699",12699,2,38,9,1,3,1,1
"12700",12700,3,54,9,2,11,1,2
"12701",12701,3,33,29,1,3,1,1
"12702",12702,4,34.25,29,4,4,2,1
"12703",12703,8,52.875,29,2,12,1,2
"12704",12704,4,42.25,41,1,3,1,1
"12705",12705,3,36.3333333333333,9,3,7,1,1
"12706",12706,4,42.25,29,4,9,1,1
"12707",12707,6,47.5,46,2,7,1,2
"12708",12708,16,50.25,9,1,9,1,2
"12709",12709,2,35.5,9,2,6,2,1
"12710",12710,23,47.5217391304348,9,2,3,1,1
"12711",12711,3,36.3333333333333,9,3,3,1,1
"12712",12712,1,33,29,3,7,1,1
"12713",12713,3,43,9,3,11,1,2
"12714",12714,1,48,39,3,12,1,2
"12715",12715,1,52,29,2,10,1,1
"12716",12716,2,37.5,29,2,12,1,1
"12717",12717,13,50.0769230769231,24,2,2,1,2
"12718",12718,1,38,29,3,14,1,3
"12719",12719,2,43,41,2,2,1,1
"12720",12720,2,28,29,3,13,1,1
"12721",12721,6,49.3333333333333,29,1,4,1,3
"12722",12722,1,38,16,1,3,1,1
"12723",12723,3,54,24,1,8,1,1
"12724",12724,1,38,9,2,9,1,1
"12725",12725,12,43.9166666666667,9,2,9,1,1
"12726",12726,14,39.7857142857143,29,4,4,1,1
"12727",12727,3,52.3333333333333,29,2,12,1,2
"12728",12728,21,47.2380952380952,9,1,6,1,2
"12729",12729,3,38,41,4,2,1,1
"12730",12730,1,43,9,1,3,1,1
"12731",12731,4,36.75,9,1,8,1,1
"12732",12732,2,55,29,2,12,2,1
"12733",12733,2,43,29,3,11,1,1
"12734",12734,3,62,9,2,2,1,1
"12735",12735,2,55,29,2,2,1,1
"12736",12736,2,35.5,29,1,3,1,1
"12737",12737,33,40.8787878787879,29,1,3,1,1
"12738",12738,10,39,29,1,2,1,1
"12739",12739,5,33,29,3,7,1,1
"12740",12740,5,36.8,29,4,9,1,1
"12741",12741,19,46.8421052631579,24,2,2,1,1
"12742",12742,3,34.6666666666667,29,3,13,1,1
"12743",12743,4,46.25,24,2,4,1,1
"12744",12744,16,41.3125,29,4,6,2,4
"12745",12745,5,44.6,29,2,6,1,2
"12746",12746,3,33,29,1,8,1,1
"12747",12747,2,59.5,24,2,2,1,1
"12748",12748,3,39.6666666666667,24,1,2,1,1
"12749",12749,7,37.8571428571429,29,2,4,1,1
"12750",12750,24,51.7083333333333,29,2,3,1,1
"12751",12751,2,33,29,2,6,1,2
"12752",12752,1,62,29,2,12,2,1
"12753",12753,4,46.5,24,2,2,1,1
"12754",12754,5,38.8,29,1,6,2,2
"12755",12755,9,33.4444444444444,29,4,7,1,1
"12756",12756,19,44.5263157894737,29,1,6,1,1
"12757",12757,3,34.6666666666667,29,3,13,1,1
"12758",12758,30,40.7666666666667,29,4,3,1,1
"12759",12759,1,52,29,2,4,2,1
"12760",12760,5,45.6,29,2,6,2,1
"12761",12761,1,62,24,1,2,1,3
"12762",12762,5,40.8,29,3,13,1,1
"12763",12763,2,64.5,9,2,12,2,1
"12764",12764,2,40,29,1,3,1,1
"12765",12765,4,53.5,29,2,2,1,1
"12766",12766,9,43,29,3,2,1,3
"12767",12767,1,57,29,2,9,1,2
"12768",12768,4,52.25,29,2,4,1,1
"12769",12769,1,52,29,2,10,1,1
"12770",12770,8,46.25,29,2,2,1,1
"12771",12771,2,57.5,29,2,12,1,2
"12772",12772,2,52,29,2,12,1,1
"12773",12773,3,65.3333333333333,29,2,12,1,1
"12774",12774,6,40,29,1,14,1,2
"12775",12775,15,47.2,29,2,9,1,2
"12776",12776,5,44.6,29,4,4,1,1
"12777",12777,30,42.6333333333333,29,1,4,1,1
"12778",12778,2,45,29,2,9,1,1
"12779",12779,16,41.875,29,4,14,1,1
"12780",12780,1,57,29,2,4,1,1
"12781",12781,1,38,29,2,6,2,1
"12782",12782,17,49.8823529411765,29,2,2,1,1
"12783",12783,1,23,29,3,9,1,1
"12784",12784,32,35.5,29,4,14,1,2
"12785",12785,7,40.5714285714286,29,1,3,1,1
"12786",12786,2,40.5,29,4,3,1,1
"12787",12787,2,47.5,29,2,6,1,2
"12788",12788,11,47.2727272727273,29,3,2,1,1
"12789",12789,10,41.7,29,2,7,1,1
"12790",12790,2,45,29,1,3,1,1
"12791",12791,13,45.8461538461538,29,2,14,1,1
"12792",12792,1,33,29,4,2,1,4
"12793",12793,4,45,29,2,12,1,1
"12794",12794,1,38,44,4,3,1,1
"12795",12795,2,57,29,2,9,1,2
"12796",12796,9,34.6666666666667,29,1,1,1,2
"12797",12797,1,48,29,3,14,1,2
"12798",12798,4,41.25,29,4,7,1,1
"12799",12799,1,28,29,3,4,2,1
"12800",12800,1,43,29,3,12,1,1
"12801",12801,6,57,29,1,3,1,1
"12802",12802,41,41.5121951219512,29,2,14,1,1
"12803",12803,2,62,29,2,2,1,1
"12804",12804,1,38,29,2,6,2,1
"12805",12805,1,38,29,2,6,2,1
"12806",12806,1,57,29,2,3,2,1
"12807",12807,3,39.6666666666667,29,4,4,2,1
"12808",12808,1,38,29,1,3,2,1
"12809",12809,3,38.3333333333333,29,1,3,1,1
"12810",12810,2,64.5,44,2,2,1,1
"12811",12811,9,45.4444444444444,29,1,2,1,1
"12812",12812,5,50.4,29,2,10,1,1
"12813",12813,3,29.6666666666667,29,4,14,1,3
"12814",12814,3,39.3333333333333,29,2,6,2,2
"12815",12815,2,35.5,29,1,14,2,1
"12816",12816,1,57,29,2,9,1,2
"12817",12817,1,33,29,3,6,1,1
"12818",12818,8,48.625,29,1,3,1,1
"12819",12819,3,34.6666666666667,29,2,13,2,1
"12820",12820,1,57,29,2,4,1,1
"12821",12821,6,43.5,29,1,8,1,1
"12822",12822,6,45.1666666666667,29,1,3,1,1
"12823",12823,2,45,29,2,11,1,2
"12824",12824,20,44.05,29,2,4,1,1
"12825",12825,3,46,29,1,2,1,1
"12826",12826,16,36.1875,29,4,14,2,1
"12827",12827,4,42.75,29,2,2,1,1
"12828",12828,9,51.2222222222222,29,2,9,1,2
"12829",12829,3,57,29,2,12,1,1
"12830",12830,12,42,29,1,3,1,1
"12831",12831,2,35.5,29,1,1,2,2
"12832",12832,11,42,29,1,3,1,1
"12833",12833,4,50.75,29,1,3,1,1
"12834",12834,9,47.5555555555556,29,2,9,1,1
"12835",12835,5,36.6,29,3,4,1,1
"12836",12836,5,48.8,29,1,3,1,1
"12837",12837,3,44.6666666666667,29,2,6,1,3
"12838",12838,9,49.1111111111111,29,2,12,1,1
"12839",12839,1,67,29,2,2,1,1
"12840",12840,1,38,29,1,3,2,1
"12841",12841,10,39.4,46,1,6,2,2
"12842",12842,1,62,29,1,6,2,2
"12843",12843,5,49.6,29,2,2,1,1
"12844",12844,2,52,29,2,4,2,1
"12845",12845,6,52.5,29,2,2,1,2
"12846",12846,1,48,9,3,14,1,1
"12847",12847,6,52.5,29,1,1,1,2
"12848",12848,2,45.5,29,3,11,1,1
"12849",12849,3,49.3333333333333,9,3,14,1,2
"12850",12850,1,57,29,2,13,1,2
"12851",12851,2,40.5,29,1,1,1,2
"12852",12852,1,33,29,1,14,2,1
"12853",12853,29,38.5862068965517,29,3,2,1,1
"12854",12854,6,47.3333333333333,29,3,4,1,1
"12855",12855,3,44.3333333333333,29,2,7,1,2
"12856",12856,1,55,29,3,14,1,3
"12857",12857,2,57,29,1,6,1,3
"12858",12858,3,58.3333333333333,29,1,3,1,1
"12859",12859,13,49.4615384615385,29,3,2,1,1
"12860",12860,8,37.875,29,2,2,1,1
"12861",12861,4,29.25,29,4,9,1,2
"12862",12862,2,48,29,3,9,1,1
"12863",12863,1,33,29,1,14,2,1
"12864",12864,3,39.6666666666667,29,3,4,1,1
"12865",12865,1,48,29,3,11,1,1
"12866",12866,10,43.5,29,1,13,1,2
"12867",12867,1,33,29,3,7,1,1
"12868",12868,2,57,29,2,9,1,2
"12869",12869,3,47.3333333333333,29,2,12,1,1
"12870",12870,42,38.0714285714286,29,4,2,1,1
"12871",12871,1,33,29,1,1,1,1
"12872",12872,4,36.75,29,1,3,1,1
"12873",12873,5,38,29,2,9,1,2
"12874",12874,2,40.5,29,3,9,1,1
"12875",12875,4,59.25,9,1,3,1,1
"12876",12876,1,48,46,3,13,1,1
"12877",12877,2,65,46,3,11,1,1
"12878",12878,2,45.5,29,4,14,2,5
"12879",12879,13,52.9230769230769,24,1,3,1,1
"12880",12880,39,41.8717948717949,29,4,2,1,1
"12881",12881,10,46.8,9,1,3,1,1
"12882",12882,4,41.5,29,1,6,1,1
"12883",12883,4,48.75,12,2,2,2,1
"12884",12884,4,44,29,3,5,2,2
"12885",12885,3,33,29,1,14,1,2
"12886",12886,6,37.3333333333333,29,3,6,1,2
"12887",12887,19,40.7368421052632,29,3,14,2,4
"12888",12888,12,48.25,29,1,2,1,2
"12889",12889,2,38,29,4,4,2,1
"12890",12890,3,52.3333333333333,29,2,2,1,1
"12891",12891,11,42.4545454545455,29,4,4,2,1
"12892",12892,1,38,16,4,4,2,1
"12893",12893,30,45.4666666666667,9,2,2,1,1
"12894",12894,2,33,29,3,14,1,2
"12895",12895,1,43,29,1,3,1,1
"12896",12896,3,49.3333333333333,29,2,2,1,1
"12897",12897,1,38,9,1,2,1,2
"12898",12898,6,37,29,1,3,1,1
"12899",12899,2,35.5,9,1,3,2,1
"12900",12900,16,47.25,9,3,13,1,1
"12901",12901,17,46.9411764705882,9,2,2,1,2
"12902",12902,11,41.4545454545455,44,3,1,1,1
"12903",12903,1,28,44,4,1,2,4
"12904",12904,17,41.9411764705882,44,2,9,1,2
"12905",12905,1,48,29,3,6,1,1
"12906",12906,12,47.5833333333333,9,2,12,1,1
"12907",12907,21,48.6666666666667,9,1,3,1,1
"12908",12908,16,49.125,24,1,3,1,1
"12909",12909,14,39.9285714285714,2,1,6,1,1
"12910",12910,9,37.4444444444444,29,4,2,2,1
"12911",12911,3,34.6666666666667,29,3,9,1,1
"12912",12912,1,33,29,4,6,2,3
"12913",12913,2,55,9,3,9,1,1
"12914",12914,8,34.375,9,3,13,2,3
"12915",12915,7,44.1428571428571,29,1,1,1,2
"12916",12916,2,47.5,29,1,3,1,1
"12917",12917,4,42.75,31,2,9,1,1
"12918",12918,12,51.3333333333333,9,1,3,1,1
"12919",12919,11,42.2727272727273,29,2,9,1,1
"12920",12920,1,43,29,1,4,1,3
"12921",12921,37,43.6486486486486,29,2,9,1,1
"12922",12922,7,41.4285714285714,29,1,3,1,1
"12923",12923,4,44,24,2,14,1,1
"12924",12924,19,49.5263157894737,9,2,2,1,1
"12925",12925,1,38,24,1,4,1,1
"12926",12926,2,27,9,3,4,2,3
"12927",12927,20,43.8,9,1,3,1,2
"12928",12928,1,52,29,2,2,1,1
"12929",12929,5,47.6,29,1,3,1,1
"12930",12930,7,42.1428571428571,29,2,9,1,2
"12931",12931,2,31.5,29,3,9,2,3
"12932",12932,23,49.6086956521739,24,1,3,1,1
"12933",12933,13,45.6923076923077,29,2,12,1,1
"12934",12934,1,38,24,4,3,1,1
"12935",12935,2,50,29,2,2,1,1
"12936",12936,3,50.6666666666667,29,2,13,1,1
"12937",12937,9,49.6666666666667,29,2,4,1,1
"12938",12938,3,36.3333333333333,29,1,3,2,1
"12939",12939,2,40.5,29,2,2,1,1
"12940",12940,2,57,29,2,11,1,2
"12941",12941,20,44.8,24,2,9,1,1
"12942",12942,6,37.8333333333333,29,1,3,2,1
"12943",12943,3,38.6666666666667,29,3,14,1,3
"12944",12944,1,38,29,2,9,1,1
"12945",12945,7,48.2857142857143,29,2,14,1,1
"12946",12946,1,23,29,3,9,1,1
"12947",12947,2,50,29,2,12,2,1
"12948",12948,4,45.25,24,1,3,1,1
"12949",12949,3,31.3333333333333,29,1,8,2,1
"12950",12950,27,48.2592592592593,9,2,2,1,1
"12951",12951,39,49.7692307692308,9,2,2,1,2
"12952",12952,2,29.5,29,3,4,2,3
"12953",12953,58,42.6379310344828,29,4,2,1,1
"12954",12954,4,45.75,29,1,3,2,2
"12955",12955,12,46.9166666666667,15,1,3,1,1
